Broj_police,Starost,Kanal_prodaje,Regija,Premija,Broj_šteta,Iznos_štete
3151,48,Web,Zagreb,286.24,0,0.0
3152,33,IPM,Zagreb,303.79,0,0.0
3153,45,Banka,Zagreb,273.54,0,0.0
3154,79,Web,Zagreb,275.81,0,0.0
3155,37,Web,Zagreb,294.68,0,0.0
3156,52,Web,Zagreb,255.88,0,0.0
3157,76,Broker,Zagreb,277.4,0,0.0
3158,26,IPM,Zagreb,262.52,0,0.0
3159,27,Broker,Istra i Kvarner,251.97,0,0.0
3160,62,IPM,Zagreb,290.46,0,0.0
3161,32,Web,Slavonija,225.22,0,0.0
3162,47,IPM,Slavonija,266.67,0,0.0
3163,65,IPM,Slavonija,255.4,0,0.0
3164,57,Web,Zagreb,277.31,1,3188.53
3165,61,IPM,Zagreb,297.21,0,0.0
3166,63,Web,Zagreb,261.95,0,0.0
3167,23,Broker,Zagreb,252.89,0,0.0
3168,41,IPM,Zagreb,258.1,0,0.0
3169,24,Banka,Slavonija,257.99,0,0.0
3170,23,Web,Slavonija,242.58,0,0.0
3171,50,Web,Slavonija,236.9,0,0.0
3172,55,IPM,Slavonija,235.34,0,0.0
3173,61,IPM,Zagreb,277.88,0,0.0
3174,34,IPM,Dalmacija,249.59,0,0.0
3175,48,IPM,Zagreb,251.59,0,0.0
3176,54,IPM,Dalmacija,229.22,0,0.0
3177,28,Web,Dalmacija,242.1,0,0.0
3178,22,Broker,Slavonija,263.77,1,2075.46
3179,81,Broker,Zagreb,267.97,1,5466.31
3180,20,Web,Slavonija,227.85,0,0.0
3181,73,IPM,Zagreb,273.57,0,0.0
3182,80,IPM,Zagreb,275.63,0,0.0
3183,55,IPM,Zagreb,250.5,0,0.0
3184,71,IPM,Zagreb,254.91,0,0.0
3185,19,Web,Slavonija,261.16,0,0.0
3186,19,Web,Dalmacija,231.54,2,8240.99
3187,29,IPM,Zagreb,287.97,0,0.0
3188,57,IPM,Istra i Kvarner,226.8,0,0.0
3189,19,Broker,Istra i Kvarner,227.36,2,5897.71
3190,74,Banka,Istra i Kvarner,250.35,0,0.0
3191,64,IPM,Dalmacija,238.68,0,0.0
3192,53,Broker,Zagreb,266.18,1,313.51
3193,21,Broker,Zagreb,277.5,0,0.0
3194,41,IPM,Slavonija,241.54,0,0.0
3195,79,IPM,Slavonija,235.78,0,0.0
3196,19,Web,Dalmacija,257.36,0,0.0
3197,32,Broker,Istra i Kvarner,252.71,0,0.0
3198,66,Broker,Slavonija,250.65,0,0.0
3199,52,IPM,Zagreb,274.7,0,0.0
3200,64,IPM,Zagreb,261.77,0,0.0
3201,41,Web,Zagreb,258.33,0,0.0
3202,77,Web,Slavonija,244.83,0,0.0
3203,65,IPM,Slavonija,238.22,0,0.0
3204,40,Broker,Dalmacija,249.81,0,0.0
3205,29,Web,Slavonija,244.13,0,0.0
3206,58,Broker,Istra i Kvarner,250.27,0,0.0
3207,46,Broker,Slavonija,248.61,0,0.0
3208,68,Banka,Dalmacija,276.48,0,0.0
3209,40,Web,Zagreb,252.13,0,0.0
3210,48,Web,Dalmacija,247.19,0,0.0
3211,38,IPM,Slavonija,233.38,0,0.0
3212,41,Web,Zagreb,267.03,0,0.0
3213,26,IPM,Zagreb,261.52,0,0.0
3214,39,Web,Istra i Kvarner,259.58,0,0.0
3215,21,IPM,Zagreb,250.68,0,0.0
3216,20,IPM,Slavonija,261.71,0,0.0
3217,45,IPM,Zagreb,283.74,1,791.17
3218,32,IPM,Slavonija,280.83,0,0.0
3219,25,Banka,Dalmacija,277.05,1,2467.8
3220,65,Banka,Zagreb,261.83,1,903.61
3221,69,Web,Slavonija,268.55,0,0.0
3222,72,IPM,Istra i Kvarner,245.13,0,0.0
3223,54,IPM,Dalmacija,254.57,1,5237.81
3224,21,IPM,Dalmacija,275.8,0,0.0
3225,72,IPM,Slavonija,238.63,0,0.0
3226,29,Broker,Zagreb,275.92,0,0.0
3227,36,IPM,Slavonija,220.79,0,0.0
3228,74,IPM,Dalmacija,263.32,0,0.0
3229,54,IPM,Zagreb,309.69,0,0.0
3230,24,IPM,Zagreb,284.46,0,0.0
3231,72,Web,Zagreb,297.57,0,0.0
3232,45,Web,Slavonija,267.13,0,0.0
3233,54,IPM,Dalmacija,239.4,0,0.0
3234,78,IPM,Zagreb,280.35,0,0.0
3235,56,IPM,Slavonija,257.41,0,0.0
3236,40,IPM,Istra i Kvarner,232.5,1,920.1
3237,69,IPM,Zagreb,298.84,0,0.0
3238,28,Broker,Slavonija,242.43,0,0.0
3239,83,Web,Istra i Kvarner,246.75,1,2027.35
3240,30,Web,Istra i Kvarner,246.05,0,0.0
3241,58,Web,Zagreb,275.62,0,0.0
3242,66,Web,Zagreb,323.34,0,0.0
3243,32,Web,Zagreb,264.99,0,0.0
3244,73,Web,Dalmacija,226.81,0,0.0
3245,71,Banka,Dalmacija,252.45,0,0.0
3246,48,IPM,Slavonija,237.05,0,0.0
3247,78,Web,Zagreb,268.26,0,0.0
3248,75,Web,Zagreb,285.23,0,0.0
3249,77,Broker,Slavonija,233.69,0,0.0
3250,70,Web,Slavonija,244.54,0,0.0
3251,78,Web,Dalmacija,254.39,0,0.0
3252,59,IPM,Slavonija,238.32,0,0.0
3253,46,Web,Zagreb,274.35,0,0.0
3254,44,IPM,Zagreb,279.82,0,0.0
3255,61,IPM,Zagreb,273.08,0,0.0
3256,22,IPM,Zagreb,277.59,0,0.0
3257,69,Web,Zagreb,280.89,0,0.0
3258,70,IPM,Zagreb,263.89,0,0.0
3259,69,IPM,Zagreb,250.77,0,0.0
3260,55,Broker,Zagreb,257.91,0,0.0
3261,61,IPM,Dalmacija,232.03,1,1974.67
3262,70,Web,Zagreb,295.34,0,0.0
3263,19,Web,Slavonija,223.96,0,0.0
3264,71,IPM,Dalmacija,259.42,0,0.0
3265,52,Banka,Slavonija,239.73,1,437.19
3266,63,IPM,Istra i Kvarner,265.53,0,0.0
3267,72,Web,Zagreb,268.04,1,1819.68
3268,28,Web,Dalmacija,250.46,0,0.0
3269,46,Web,Istra i Kvarner,257.76,0,0.0
3270,80,Web,Dalmacija,268.81,0,0.0
3271,64,IPM,Zagreb,265.59,0,0.0
3272,24,IPM,Zagreb,264.83,0,0.0
3273,81,Banka,Zagreb,283.44,0,0.0
3274,81,Web,Slavonija,226.19,0,0.0
3275,29,Broker,Dalmacija,224.24,0,0.0
3276,29,Broker,Zagreb,281.05,0,0.0
3277,53,Broker,Slavonija,260.04,0,0.0
3278,46,Web,Slavonija,255.01,0,0.0
3279,28,IPM,Slavonija,248.53,0,0.0
3280,70,Banka,Dalmacija,241.92,0,0.0
3281,64,Web,Dalmacija,273.81,0,0.0
3282,50,IPM,Zagreb,303.34,0,0.0
3283,84,Broker,Slavonija,251.61,1,1770.5
3284,60,Broker,Zagreb,263.72,1,141.99
3285,35,Web,Slavonija,234.86,0,0.0
3286,70,IPM,Istra i Kvarner,256.47,0,0.0
3287,56,IPM,Dalmacija,231.57,1,214.1
3288,51,Broker,Slavonija,231.92,0,0.0
3289,54,Broker,Zagreb,267.01,0,0.0
3290,58,IPM,Zagreb,283.37,0,0.0
3291,66,IPM,Slavonija,272.03,0,0.0
3292,27,Broker,Zagreb,279.14,2,1950.76
3293,57,IPM,Slavonija,257.45,0,0.0
3294,35,Web,Zagreb,291.21,0,0.0
3295,42,Broker,Zagreb,289.68,0,0.0
3296,58,IPM,Zagreb,265.89,0,0.0
3297,53,Web,Istra i Kvarner,263.07,0,0.0
3298,19,IPM,Dalmacija,265.48,0,0.0
3299,66,IPM,Zagreb,280.13,0,0.0
3300,84,Broker,Zagreb,277.25,0,0.0
3301,70,Web,Slavonija,258.99,0,0.0
3302,36,Broker,Zagreb,283.17,0,0.0
3303,43,Web,Slavonija,222.05,1,1567.75
3304,71,IPM,Dalmacija,256.43,0,0.0
3305,68,IPM,Slavonija,267.69,0,0.0
3306,42,IPM,Slavonija,264.83,0,0.0
3307,34,IPM,Slavonija,255.66,0,0.0
3308,78,IPM,Istra i Kvarner,252.22,0,0.0
3309,63,IPM,Istra i Kvarner,244.05,1,278.93
3310,72,Web,Slavonija,248.28,0,0.0
3311,67,Banka,Zagreb,287.0,0,0.0
3312,28,Web,Slavonija,255.77,0,0.0
3313,29,Banka,Zagreb,289.91,0,0.0
3314,57,IPM,Slavonija,242.21,0,0.0
3315,65,IPM,Slavonija,266.25,0,0.0
3316,73,Web,Zagreb,264.8,0,0.0
3317,25,Web,Zagreb,278.35,0,0.0
3318,31,IPM,Slavonija,241.57,0,0.0
3319,73,Broker,Dalmacija,248.52,0,0.0
3320,71,Banka,Slavonija,280.51,0,0.0
3321,34,Web,Slavonija,257.64,0,0.0
3322,62,IPM,Zagreb,278.72,0,0.0
3323,22,Banka,Slavonija,271.18,0,0.0
3324,20,Web,Slavonija,211.53,0,0.0
3325,26,Banka,Slavonija,247.62,0,0.0
3326,37,Banka,Zagreb,266.75,0,0.0
3327,38,Broker,Slavonija,237.14,0,0.0
3328,50,Web,Zagreb,249.78,1,1917.24
3329,22,IPM,Zagreb,271.39,0,0.0
3330,41,Web,Istra i Kvarner,260.4,0,0.0
3331,80,Web,Zagreb,272.58,0,0.0
3332,43,Banka,Zagreb,288.18,0,0.0
3333,50,IPM,Slavonija,251.07,0,0.0
3334,35,IPM,Dalmacija,267.49,0,0.0
3335,35,Broker,Slavonija,242.46,0,0.0
3336,55,Banka,Dalmacija,221.91,0,0.0
3337,50,Broker,Dalmacija,226.29,1,1195.31
3338,44,Banka,Zagreb,266.79,0,0.0
3339,66,Web,Zagreb,260.48,0,0.0
3340,67,Web,Zagreb,265.26,0,0.0
3341,32,Broker,Dalmacija,267.08,0,0.0
3342,69,Web,Zagreb,250.23,0,0.0
3343,36,Web,Zagreb,299.88,0,0.0
3344,42,IPM,Slavonija,237.91,1,226.85
3345,42,Web,Slavonija,231.34,0,0.0
3346,50,Banka,Slavonija,247.92,0,0.0
3347,77,IPM,Slavonija,272.49,0,0.0
3348,54,IPM,Zagreb,263.25,0,0.0
3349,60,IPM,Slavonija,240.99,1,1336.79
3350,26,IPM,Slavonija,241.99,0,0.0
3351,31,IPM,Istra i Kvarner,267.25,0,0.0
3352,20,Web,Zagreb,267.64,0,0.0
3353,73,Broker,Dalmacija,256.69,0,0.0
3354,43,Web,Slavonija,251.81,0,0.0
3355,70,IPM,Zagreb,273.19,1,2956.84
3356,58,IPM,Dalmacija,242.52,0,0.0
3357,38,Web,Zagreb,307.49,0,0.0
3358,56,IPM,Istra i Kvarner,291.88,0,0.0
3359,40,Broker,Dalmacija,236.75,0,0.0
3360,75,Web,Zagreb,257.32,0,0.0
3361,46,Banka,Zagreb,275.67,0,0.0
3362,79,IPM,Zagreb,237.5,0,0.0
3363,70,Web,Zagreb,275.8,0,0.0
3364,62,IPM,Zagreb,308.12,0,0.0
3365,44,Broker,Zagreb,265.12,0,0.0
3366,51,Web,Slavonija,266.21,0,0.0
3367,31,IPM,Zagreb,299.24,0,0.0
3368,58,IPM,Dalmacija,237.08,0,0.0
3369,77,IPM,Dalmacija,252.67,0,0.0
3370,59,Web,Slavonija,255.31,0,0.0
3371,68,IPM,Dalmacija,260.93,0,0.0
3372,28,Web,Zagreb,288.23,0,0.0
3373,52,IPM,Zagreb,293.52,0,0.0
3374,36,Web,Slavonija,238.27,1,502.68
3375,82,Broker,Slavonija,252.61,0,0.0
3376,78,Banka,Slavonija,272.24,0,0.0
3377,64,Banka,Dalmacija,273.86,0,0.0
3378,31,IPM,Istra i Kvarner,253.38,0,0.0
3379,84,IPM,Slavonija,242.03,0,0.0
3380,69,Web,Dalmacija,265.53,1,1264.44
3381,49,IPM,Zagreb,283.85,1,889.35
3382,27,Web,Zagreb,283.49,0,0.0
3383,34,IPM,Dalmacija,261.64,0,0.0
3384,57,IPM,Slavonija,235.74,0,0.0
3385,80,IPM,Slavonija,262.71,0,0.0
3386,32,Broker,Zagreb,277.55,1,2721.71
3387,56,IPM,Slavonija,267.12,0,0.0
3388,74,Web,Zagreb,275.34,0,0.0
3389,27,IPM,Slavonija,258.75,0,0.0
3390,34,Web,Zagreb,282.55,0,0.0
3391,34,IPM,Zagreb,265.99,0,0.0
3392,33,Broker,Zagreb,260.12,0,0.0
3393,20,Broker,Zagreb,288.31,0,0.0
3394,68,IPM,Dalmacija,237.15,0,0.0
3395,63,Broker,Zagreb,269.45,0,0.0
3396,72,Broker,Zagreb,268.96,0,0.0
3397,43,Broker,Slavonija,255.51,2,3086.92
3398,48,Broker,Slavonija,260.14,0,0.0
3399,36,IPM,Zagreb,249.32,0,0.0
3400,32,Web,Zagreb,263.04,0,0.0
3401,75,IPM,Istra i Kvarner,238.42,0,0.0
3402,47,IPM,Slavonija,246.58,0,0.0
3403,65,Broker,Zagreb,242.13,0,0.0
3404,73,IPM,Slavonija,267.01,0,0.0
3405,59,Banka,Zagreb,276.0,0,0.0
3406,41,Broker,Zagreb,272.78,1,2069.49
3407,69,Broker,Slavonija,261.32,0,0.0
3408,60,Broker,Dalmacija,257.76,1,591.31
3409,51,IPM,Zagreb,283.36,0,0.0
3410,77,IPM,Dalmacija,249.77,0,0.0
3411,20,Web,Zagreb,276.73,1,2430.17
3412,28,IPM,Zagreb,288.93,0,0.0
3413,30,IPM,Zagreb,283.78,0,0.0
3414,67,IPM,Zagreb,303.52,0,0.0
3415,36,Banka,Istra i Kvarner,252.1,1,1966.74
3416,61,Web,Slavonija,259.76,0,0.0
3417,50,IPM,Zagreb,272.97,0,0.0
3418,55,Web,Istra i Kvarner,254.86,0,0.0
3419,20,IPM,Dalmacija,255.64,0,0.0
3420,82,IPM,Dalmacija,243.34,0,0.0
3421,52,Banka,Istra i Kvarner,240.3,0,0.0
3422,53,Web,Zagreb,285.58,0,0.0
3423,55,Banka,Dalmacija,256.82,3,7254.21
3424,56,IPM,Slavonija,272.01,0,0.0
3425,42,Broker,Dalmacija,250.07,0,0.0
3426,81,Web,Dalmacija,235.08,0,0.0
3427,30,Web,Zagreb,275.19,0,0.0
3428,18,Web,Dalmacija,261.54,0,0.0
3429,71,Broker,Zagreb,239.99,1,366.22
3430,26,Web,Zagreb,274.9,0,0.0
3431,53,Web,Zagreb,286.0,0,0.0
3432,54,Broker,Istra i Kvarner,253.52,2,2104.86
3433,76,Banka,Zagreb,269.09,0,0.0
3434,38,Web,Slavonija,231.96,0,0.0
3435,37,Banka,Zagreb,274.8,0,0.0
3436,18,IPM,Istra i Kvarner,231.64,0,0.0
3437,76,IPM,Zagreb,286.11,0,0.0
3438,45,Web,Dalmacija,250.92,0,0.0
3439,73,Broker,Dalmacija,272.42,0,0.0
3440,26,Broker,Slavonija,220.7,0,0.0
3441,82,IPM,Zagreb,269.39,0,0.0
3442,53,Web,Dalmacija,261.0,0,0.0
3443,51,IPM,Istra i Kvarner,267.14,0,0.0
3444,49,Broker,Dalmacija,261.61,0,0.0
3445,83,Broker,Zagreb,259.27,0,0.0
3446,42,Web,Dalmacija,242.78,0,0.0
3447,68,Broker,Zagreb,238.11,0,0.0
3448,80,Banka,Slavonija,250.68,1,2892.01
3449,62,Web,Dalmacija,267.45,0,0.0
3450,43,IPM,Zagreb,275.12,0,0.0
3451,38,Web,Dalmacija,258.65,0,0.0
3452,68,Web,Slavonija,258.25,0,0.0
3453,41,Web,Dalmacija,245.25,0,0.0
3454,29,IPM,Zagreb,234.87,0,0.0
3455,28,Broker,Slavonija,270.11,0,0.0
3456,44,IPM,Dalmacija,256.48,1,722.78
3457,40,Web,Zagreb,254.36,0,0.0
3458,50,Web,Zagreb,281.12,0,0.0
3459,55,Web,Istra i Kvarner,253.0,0,0.0
3460,72,Web,Zagreb,296.63,0,0.0
3461,59,IPM,Istra i Kvarner,257.08,0,0.0
3462,46,IPM,Zagreb,282.85,1,7786.04
3463,51,Web,Zagreb,278.29,0,0.0
3464,74,Web,Dalmacija,238.45,0,0.0
3465,20,IPM,Slavonija,260.09,0,0.0
3466,23,Banka,Slavonija,249.62,0,0.0
3467,65,Web,Slavonija,235.71,0,0.0
3468,81,Web,Dalmacija,240.11,0,0.0
3469,30,Broker,Zagreb,256.25,0,0.0
3470,53,IPM,Slavonija,265.9,1,622.38
3471,50,IPM,Zagreb,307.65,0,0.0
3472,74,Banka,Slavonija,267.33,0,0.0
3473,72,Web,Zagreb,281.21,0,0.0
3474,30,Web,Zagreb,273.92,0,0.0
3475,68,Broker,Slavonija,245.64,0,0.0
3476,70,Broker,Zagreb,258.73,0,0.0
3477,53,Broker,Zagreb,307.12,0,0.0
3478,22,Web,Slavonija,234.49,0,0.0
3479,42,Web,Slavonija,237.26,0,0.0
3480,54,Web,Dalmacija,247.07,0,0.0
3481,36,IPM,Slavonija,248.31,0,0.0
3482,52,Web,Zagreb,284.93,0,0.0
3483,51,IPM,Slavonija,239.9,1,932.07
3484,71,Broker,Zagreb,242.19,0,0.0
3485,63,Web,Dalmacija,246.53,0,0.0
3486,23,Web,Istra i Kvarner,247.54,0,0.0
3487,18,IPM,Slavonija,246.32,0,0.0
3488,51,IPM,Slavonija,246.12,0,0.0
3489,73,IPM,Zagreb,269.21,0,0.0
3490,43,Web,Slavonija,230.13,1,2741.78
3491,59,IPM,Dalmacija,271.93,0,0.0
3492,55,Web,Zagreb,298.19,0,0.0
3493,43,Broker,Zagreb,298.02,0,0.0
3494,76,Broker,Slavonija,232.22,0,0.0
3495,41,Web,Dalmacija,256.06,0,0.0
3496,38,IPM,Zagreb,268.02,0,0.0
3497,77,Broker,Istra i Kvarner,242.84,0,0.0
3498,37,Broker,Zagreb,259.68,0,0.0
3499,23,IPM,Zagreb,317.33,0,0.0
3500,84,Banka,Dalmacija,246.27,0,0.0
3501,27,IPM,Zagreb,259.79,0,0.0
3502,29,Broker,Slavonija,252.07,0,0.0
3503,39,Broker,Zagreb,287.59,0,0.0
3504,79,IPM,Zagreb,272.67,0,0.0
3505,78,Broker,Zagreb,279.03,0,0.0
3506,34,Web,Istra i Kvarner,265.03,0,0.0
3507,27,Broker,Slavonija,235.68,0,0.0
3508,29,Web,Dalmacija,252.67,0,0.0
3509,57,Broker,Zagreb,264.46,0,0.0
3510,40,IPM,Slavonija,238.38,0,0.0
3511,57,IPM,Slavonija,276.28,1,4543.27
3512,67,IPM,Istra i Kvarner,248.66,0,0.0
3513,27,Broker,Dalmacija,234.07,0,0.0
3514,21,Broker,Dalmacija,248.33,0,0.0
3515,18,Broker,Zagreb,255.04,0,0.0
3516,60,Broker,Slavonija,246.74,1,912.56
3517,22,IPM,Slavonija,239.82,0,0.0
3518,51,IPM,Istra i Kvarner,257.66,0,0.0
3519,83,IPM,Zagreb,306.96,0,0.0
3520,41,IPM,Zagreb,272.11,0,0.0
3521,31,IPM,Slavonija,240.39,0,0.0
3522,58,Web,Zagreb,276.5,0,0.0
3523,59,IPM,Zagreb,299.61,0,0.0
3524,30,IPM,Dalmacija,257.74,0,0.0
3525,46,IPM,Slavonija,247.88,0,0.0
3526,82,IPM,Dalmacija,219.0,1,388.18
3527,63,Broker,Dalmacija,249.22,2,2735.71
3528,51,Banka,Zagreb,287.81,0,0.0
3529,80,Broker,Slavonija,264.36,0,0.0
3530,21,Web,Zagreb,296.63,0,0.0
3531,45,IPM,Istra i Kvarner,239.88,0,0.0
3532,18,Banka,Slavonija,243.95,0,0.0
3533,53,IPM,Zagreb,273.02,0,0.0
3534,30,IPM,Zagreb,286.71,0,0.0
3535,22,IPM,Slavonija,246.05,0,0.0
3536,31,IPM,Zagreb,283.66,0,0.0
3537,49,IPM,Zagreb,268.66,0,0.0
3538,67,IPM,Dalmacija,239.41,0,0.0
3539,44,Web,Dalmacija,266.65,0,0.0
3540,52,IPM,Zagreb,280.15,0,0.0
3541,20,IPM,Slavonija,261.2,0,0.0
3542,21,Broker,Dalmacija,246.91,0,0.0
3543,24,IPM,Zagreb,288.27,0,0.0
3544,20,IPM,Dalmacija,234.06,0,0.0
3545,76,Broker,Zagreb,260.09,0,0.0
3546,18,IPM,Slavonija,264.13,0,0.0
3547,45,IPM,Slavonija,248.95,0,0.0
3548,76,Web,Slavonija,246.3,0,0.0
3549,70,IPM,Dalmacija,236.21,1,1374.44
3550,27,Web,Zagreb,288.27,0,0.0
3551,20,Broker,Zagreb,305.78,0,0.0
3552,24,IPM,Slavonija,259.11,0,0.0
3553,26,Web,Dalmacija,243.26,0,0.0
3554,30,Web,Zagreb,297.88,0,0.0
3555,57,IPM,Dalmacija,255.39,0,0.0
3556,79,Web,Zagreb,267.86,1,1036.84
3557,79,IPM,Zagreb,296.05,0,0.0
3558,27,Web,Dalmacija,247.29,0,0.0
3559,28,IPM,Zagreb,251.2,0,0.0
3560,79,Web,Slavonija,245.24,0,0.0
3561,73,IPM,Zagreb,283.78,1,322.38
3562,66,Broker,Zagreb,263.16,0,0.0
3563,33,IPM,Slavonija,221.92,0,0.0
3564,26,Web,Slavonija,272.05,0,0.0
3565,50,Web,Slavonija,294.91,1,993.06
3566,52,Banka,Slavonija,242.87,0,0.0
3567,56,Web,Zagreb,264.61,0,0.0
3568,42,Web,Slavonija,229.79,0,0.0
3569,73,Banka,Istra i Kvarner,237.68,0,0.0
3570,65,Broker,Dalmacija,227.08,1,2693.23
3571,27,IPM,Zagreb,253.47,0,0.0
3572,58,Web,Zagreb,275.04,0,0.0
3573,76,Broker,Istra i Kvarner,226.31,0,0.0
3574,45,Broker,Slavonija,227.97,0,0.0
3575,58,Broker,Slavonija,253.11,0,0.0
3576,83,IPM,Dalmacija,240.74,0,0.0
3577,68,IPM,Zagreb,280.89,0,0.0
3578,79,Web,Slavonija,244.87,0,0.0
3579,47,Banka,Istra i Kvarner,247.22,0,0.0
3580,57,Web,Slavonija,261.7,0,0.0
3581,57,Web,Zagreb,265.95,0,0.0
3582,79,Broker,Zagreb,286.71,1,662.4
3583,32,IPM,Zagreb,268.07,0,0.0
3584,20,Broker,Dalmacija,237.69,1,1889.03
3585,41,Web,Zagreb,257.28,0,0.0
3586,58,IPM,Zagreb,247.66,0,0.0
3587,80,Web,Istra i Kvarner,231.39,0,0.0
3588,65,Banka,Zagreb,245.74,0,0.0
3589,78,IPM,Zagreb,258.59,0,0.0
3590,65,IPM,Zagreb,288.55,0,0.0
3591,64,Broker,Zagreb,274.86,0,0.0
3592,73,IPM,Slavonija,244.18,0,0.0
3593,25,Web,Istra i Kvarner,239.63,0,0.0
3594,35,Web,Dalmacija,248.78,0,0.0
3595,40,Web,Slavonija,250.45,0,0.0
3596,82,Web,Slavonija,233.27,0,0.0
3597,63,IPM,Slavonija,256.95,0,0.0
3598,83,Web,Zagreb,269.63,0,0.0
3599,39,IPM,Zagreb,279.9,0,0.0
3600,82,Web,Istra i Kvarner,249.52,1,1533.38
3601,29,IPM,Zagreb,251.6,0,0.0
3602,36,Web,Zagreb,296.46,0,0.0
3603,39,IPM,Slavonija,249.83,1,399.71
3604,72,IPM,Slavonija,244.48,0,0.0
3605,79,IPM,Zagreb,284.61,0,0.0
3606,68,IPM,Zagreb,255.9,1,104.08
3607,65,Broker,Zagreb,249.02,1,157.06
3608,34,IPM,Slavonija,258.35,0,0.0
3609,30,Broker,Zagreb,293.92,0,0.0
3610,45,Broker,Slavonija,254.3,0,0.0
3611,84,Web,Slavonija,262.09,0,0.0
3612,22,IPM,Dalmacija,231.01,0,0.0
3613,77,IPM,Zagreb,269.07,0,0.0
3614,32,Banka,Zagreb,264.14,0,0.0
3615,61,IPM,Slavonija,265.41,0,0.0
3616,63,IPM,Dalmacija,257.41,0,0.0
3617,46,Web,Zagreb,292.01,1,1997.28
3618,66,Broker,Slavonija,240.73,0,0.0
3619,60,Banka,Zagreb,256.33,0,0.0
3620,37,IPM,Zagreb,296.93,0,0.0
3621,35,Web,Slavonija,250.39,0,0.0
3622,81,IPM,Zagreb,292.57,0,0.0
3623,66,IPM,Dalmacija,249.03,1,356.75
3624,59,Broker,Slavonija,283.06,0,0.0
3625,29,IPM,Slavonija,267.67,0,0.0
3626,53,IPM,Slavonija,247.6,0,0.0
3627,25,IPM,Slavonija,250.31,0,0.0
3628,45,Broker,Zagreb,275.4,0,0.0
3629,77,Banka,Dalmacija,232.96,0,0.0
3630,66,Web,Istra i Kvarner,242.77,0,0.0
3631,55,Banka,Zagreb,265.79,0,0.0
3632,75,IPM,Zagreb,278.84,0,0.0
3633,22,Web,Zagreb,261.55,0,0.0
3634,63,IPM,Slavonija,247.75,0,0.0
3635,19,IPM,Slavonija,244.51,0,0.0
3636,42,Web,Dalmacija,251.14,0,0.0
3637,18,Broker,Dalmacija,272.02,0,0.0
3638,57,IPM,Slavonija,266.43,0,0.0
3639,33,IPM,Slavonija,230.34,0,0.0
3640,71,IPM,Slavonija,249.22,0,0.0
3641,80,IPM,Slavonija,245.46,0,0.0
3642,35,Broker,Slavonija,240.3,0,0.0
3643,34,Web,Slavonija,282.3,0,0.0
3644,21,Web,Slavonija,242.1,0,0.0
3645,26,Banka,Slavonija,243.14,0,0.0
3646,48,IPM,Slavonija,276.32,0,0.0
3647,22,Web,Dalmacija,264.54,0,0.0
3648,33,Web,Slavonija,243.35,0,0.0
3649,59,Web,Slavonija,261.41,1,443.03
3650,58,Broker,Slavonija,246.41,0,0.0
3651,47,Banka,Slavonija,247.41,0,0.0
3652,43,IPM,Zagreb,261.71,0,0.0
3653,66,Broker,Zagreb,234.85,0,0.0
3654,48,IPM,Slavonija,228.63,0,0.0
3655,67,IPM,Slavonija,233.43,0,0.0
3656,32,IPM,Istra i Kvarner,256.29,1,503.94
3657,69,IPM,Zagreb,277.53,0,0.0
3658,55,Web,Zagreb,292.92,0,0.0
3659,55,Web,Zagreb,255.14,0,0.0
3660,77,Broker,Zagreb,304.48,0,0.0
3661,37,Web,Dalmacija,275.42,1,1600.65
3662,61,Web,Zagreb,275.58,0,0.0
3663,80,IPM,Slavonija,239.71,0,0.0
3664,67,IPM,Slavonija,240.48,0,0.0
3665,39,Web,Slavonija,252.97,0,0.0
3666,71,Web,Dalmacija,278.24,1,1872.74
3667,26,Broker,Slavonija,248.58,0,0.0
3668,32,IPM,Zagreb,248.9,0,0.0
3669,65,IPM,Dalmacija,278.43,0,0.0
3670,37,Web,Dalmacija,243.99,0,0.0
3671,52,IPM,Zagreb,298.99,0,0.0
3672,84,IPM,Zagreb,285.33,0,0.0
3673,77,Banka,Zagreb,272.55,0,0.0
3674,51,IPM,Zagreb,290.94,0,0.0
3675,71,Web,Istra i Kvarner,238.98,0,0.0
3676,29,IPM,Slavonija,245.64,0,0.0
3677,36,IPM,Zagreb,266.24,0,0.0
3678,43,IPM,Dalmacija,246.99,0,0.0
3679,40,Broker,Slavonija,258.22,0,0.0
3680,50,IPM,Zagreb,283.91,0,0.0
3681,74,Banka,Istra i Kvarner,226.67,0,0.0
3682,47,IPM,Dalmacija,241.97,0,0.0
3683,40,Banka,Dalmacija,244.56,0,0.0
3684,53,IPM,Slavonija,258.79,0,0.0
3685,60,Web,Dalmacija,229.0,0,0.0
3686,83,Web,Zagreb,286.66,0,0.0
3687,70,Broker,Slavonija,233.1,0,0.0
3688,77,IPM,Istra i Kvarner,253.73,0,0.0
3689,54,IPM,Zagreb,293.39,0,0.0
3690,78,IPM,Dalmacija,231.6,1,527.76
3691,70,Broker,Slavonija,253.63,0,0.0
3692,29,Web,Zagreb,271.94,0,0.0
3693,52,Banka,Dalmacija,235.34,0,0.0
3694,84,IPM,Zagreb,254.79,0,0.0
3695,55,IPM,Slavonija,239.39,0,0.0
3696,41,IPM,Zagreb,261.63,0,0.0
3697,57,Broker,Istra i Kvarner,246.92,0,0.0
3698,82,Web,Zagreb,267.96,0,0.0
3699,74,Broker,Zagreb,281.99,0,0.0
3700,62,IPM,Zagreb,288.34,0,0.0
3701,30,Web,Istra i Kvarner,227.06,0,0.0
